id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4768390,BAKER STREET -2 DBL BED LUXURY APPT,1459188,Kaye,,Westminster,51.52722229977129,-0.16296555999686316,Entire home/apt,235,2,1,2015-01-03,0.3,2,365
5593933,Amazing flat near Oxfordstreet,10603987,Noor,,Westminster,51.518755573474365,-0.1639091843147712,Entire home/apt,100,3,0,,,3,351
4621111,(EV01) Studio Flat in Oxford Street,1839548,Giovanni,,Westminster,51.51641648005578,-0.134069348710315,Entire home/apt,150,1,1,2014-12-17,0.3,24,285
434962,"Soho, Boho, Central Apartment in W1",2160749,Grant,,Westminster,51.51424035907326,-0.13137121183757727,Entire home/apt,160,2,33,2015-03-24,1.0,1,124
2766538,Studio apartment at Notting Hill,13887350,Mariana,,Westminster,51.513864144186826,-0.19337882315356508,Entire home/apt,150,2,0,,,2,365
3127224,Fabulous Double Studio Garden Flat ,481379,Marc,,Westminster,51.51407664779449,-0.18523348416753274,Entire home/apt,85,3,3,2014-10-27,0.3,1,347
4773134,"Large double bedroom, Little Venice",9399733,Diego,,Westminster,51.52438501713434,-0.17678137549688638,Private room,70,1,0,,,2,331
5215825,2 Bedroom Flat in Central London,10074387,Preme,,Westminster,51.525117787994354,-0.16182346670327125,Entire home/apt,180,1,0,,,1,365
1128528,CENTRAL LONDON FLAT - BAKER STREET,2489971,Dimitry,,Westminster,51.52251264359672,-0.15880086029004717,Entire home/apt,180,5,24,2015-03-20,1.2,1,184
4265130,"%WESTEND% 2bed/2bath, 5 min tube",3681944,Wolfgang,,Westminster,51.51641771714726,-0.18836279234715958,Entire home/apt,119,1,9,2015-03-26,1.7,10,293
5445703,Big double room central London ,28007134,Chapel,,Westminster,51.51807554614502,-0.166550280017967,Private room,55,1,2,2015-03-23,1.9,3,356
311500,Extraordinary Canal-Side Triplex ,1480728,Rowan,,Westminster,51.52462238151005,-0.20388042995155808,Entire home/apt,320,3,31,2014-09-26,0.9,11,294
3089998,2 bedrooms flat in Bayswater,15715041,Warda,,Westminster,51.51351562495086,-0.18783424501587695,Entire home/apt,114,1,14,2015-01-14,1.5,3,365
4499483,(CG06) Flat in Covent Garden,1839548,Giovanni,,Westminster,51.51365184785943,-0.12330854367839571,Entire home/apt,150,1,1,2015-02-09,0.5,24,1
4195484,Central London modern and clean,9720073,Sal,,Westminster,51.521614112376554,-0.16305654949462395,Private room,115,2,0,,,1,365
4770355,Hammersmith - Comfortable 1BD Flat,9684732,Justin,,Hammersmith and Fulham,51.49372218350412,-0.2279252590975367,Entire home/apt,125,1,0,,,1,94
1698279,Modern 2 bd Flat near Notting Hill,4335410,Fabiana,,Westminster,51.52695200379257,-0.20526813901983487,Entire home/apt,90,1,2,2015-01-01,0.6,2,106
3693352,Amazing 1BD Flat 10min to Victoria ,4166572,Jamie,,Westminster,51.485987443768245,-0.1390989875674867,Entire home/apt,99,3,7,2015-01-02,1.0,1,0
5713153,Cosy room in the heart of Soho.,25727297,Caroline,,Westminster,51.51425335843347,-0.13761870864299813,Private room,99,1,0,,,1,353
4873213,3 Bed Townhouse in St. Johns Wood ,1630695,Deepti & Nakul,,Westminster,51.536789818358514,-0.1850842605526714,Entire home/apt,200,2,12,2015-03-27,3.7,2,151
5746806,Lovely private studio flat in W2,29808691,Luke,,Westminster,51.51435344362128,-0.17031079207847488,Entire home/apt,100,1,0,,,1,69
107051,Central London Canal Narrowboat. ,554519,Meg,,Westminster,51.52214864865606,-0.18267633259641303,Entire home/apt,140,3,136,2015-03-25,3.0,1,233
1679629,Luxury 2 bed near Buckingham Palace,7105808,Caroline,,Westminster,51.48775697291447,-0.14527906897907752,Entire home/apt,140,2,11,2015-01-04,1.0,3,337
3673944,Amazing 1-Bedroom Suite in London,3409736,Niels,,Westminster,51.487871842097064,-0.13754231412550355,Entire home/apt,196,2,0,,,33,365
4489354,Notting Hill- Central Double Room ,1803492,Emma,,Westminster,51.512026417545826,-0.18882571279487934,Private room,70,3,9,2015-03-17,2.6,1,24
5486932,Manhattan 1BR with City View,28445649,Fraser,,Westminster,51.510554825970715,-0.1317979668260752,Entire home/apt,240,2,0,,,12,1
4201524,Beautiful Lock House on the Canal ,14078747,Sophie,,Tower Hamlets,51.51541311404857,-0.03590232109818995,Entire home/apt,300,3,0,,,1,166
435652,Lovely 2 bedroom house in London,2163614,Abbas,,Lewisham,51.489462239890194,-0.033736576382049625,Entire home/apt,125,2,6,2015-03-11,0.2,1,358
4439257,Spacious Bright Double Room,13806380,Sarah,,Brent,51.54943121554104,-0.2371101481168201,Private room,43,1,1,2015-01-02,0.3,1,354
1558767,A comfortable welcoming atmosphere.,8296372,Zenzi,,Lambeth,51.46703180992136,-0.1329255182837823,Private room,45,2,41,2015-03-30,2.4,1,356
1296836,Covent Garden Flat Listed Building,7050882,Michael,,Westminster,51.511949066716284,-0.12508281312712458,Private room,65,1,55,2015-03-31,2.8,1,287
1099728,"Garden Flat in Chelsea, 2 bedrooms",6041385,Mette,,Kensington and Chelsea,51.480670297123275,-0.18370850883078088,Entire home/apt,148,3,21,2015-02-10,0.9,1,213
4715074,Modern Double Room in Shoreditch,3573518,Sophie,,Hackney,51.528794461687795,-0.07596978575100553,Private room,65,4,1,2014-12-11,0.3,1,101
2286988,Two-bed Appartment_AmazingViews!,8687021,Alys,,Southwark,51.49686653095789,-0.07166901923904524,Entire home/apt,160,2,12,2015-02-10,1.0,2,332
4313851,New 2bed 2bath Bethnal Green,3517620,Siobhan,,Tower Hamlets,51.52595787397942,-0.056646419145667655,Entire home/apt,90,4,0,,,1,105
3665251,1 Bed flat in the heart of Chelsea!,18581443,Ian,,Kensington and Chelsea,51.49397173725297,-0.17169669150699848,Entire home/apt,105,7,1,2014-08-27,0.1,1,243
543063,Elegant 2BR Notting Hill Gate AA02,1432477,Maxime And Fanny,,Kensington and Chelsea,51.50768133407266,-0.19431093730089344,Entire home/apt,189,3,3,2013-05-15,0.1,100,0
714907,%%COVENT GDN 2bed/2bath 3min tube%%,3681944,Wolfgang,,Camden,51.51461537692702,-0.12763101555505163,Entire home/apt,159,1,31,2015-03-30,1.0,10,310
1895348,"Calming, bright comfy room.",9848254,Nora,,Haringey,51.57453643887542,-0.1270347925216932,Private room,45,1,25,2015-01-14,2.0,2,365
5260223,"Room 12: Double Room, King's Cross",8581388,Zaeem,,Camden,51.527869983660075,-0.11855267969480282,Private room,34,1,7,2015-04-03,3.8,11,271
305156,Eclectic Modern Arty Apartment,1569810,Miranda,,Wandsworth,51.475216393708166,-0.1677333035778903,Private room,45,1,70,2015-03-27,2.1,3,314
5326828,"Brand new, architect designed pad",1199128,Debbie,,Hackney,51.5270929519884,-0.08411919803253012,Entire home/apt,190,14,2,2015-03-10,2,1,280
3622500,Notting Hill 2bed Flat,101037,Aurelie,,Westminster,51.516773181909294,-0.19848671289337785,Entire home/apt,129,1,15,2015-04-03,1.8,35,301
3901234,Garden Mansion Flat by Battersea Pk,5528631,Kitty,,Wandsworth,51.47445030730856,-0.16441324949878464,Private room,40,1,11,2015-01-23,2.2,1,217
5460478,Perfect Location Hoborn Room,4614793,Chris,,Camden,51.52283811304443,-0.11853900711364812,Private room,75,3,4,2015-04-06,4,2,299
1775747,Covent Garden 1 bedroom - sleeps 4!,3549843,Ben,,Camden,51.513444370468996,-0.12840245605721393,Entire home/apt,145,1,66,2015-03-27,3.7,3,273
5204582,Dble Room Zone 1  Tower Hill  - SM3,9224272,Aneela,,Tower Hamlets,51.51175679329242,-0.06500283601490028,Private room,40,3,6,2015-04-03,3.4,8,247
5494456,Cosy Mezzanine Studio / Hammersmith,28492141,Billard,,Kensington and Chelsea,51.49692742295454,-0.2078179727830463,Entire home/apt,72,2,0,,,1,15
4203067,ZONE 1 NEAR TOWERBREDGE room 2,21455826,Dogan,,Southwark,51.50168745137082,-0.0868917721491874,Private room,45,3,11,2015-04-01,2.9,3,278
3186798,Studio with Balcony near Shoreditch,7899325,Andrew,,Hackney,51.53737349771344,-0.07774377805503774,Private room,49,2,7,2015-03-16,0.8,4,335
801348,5-star accommodation near Vauxhall ,4217931,Isidre & Mario,,Lambeth,51.476614364950194,-0.1219596047481222,Private room,80,2,41,2015-03-24,1.6,1,195
2574901,Double bedroom near Battersea park,13185046,Manuela,,Wandsworth,51.47267805907279,-0.15573606255896344,Private room,60,2,5,2014-08-19,0.4,1,365
1013950,7 Minutes to Center of London (P),1451718,Sidney,,Lewisham,51.473809998605226,-0.02799187441959692,Private room,35,2,6,2015-02-16,0.3,48,88
1306956,Double room with roof terace ,6010300,Ana,,Ealing,51.50373615062108,-0.2661533590983336,Private room,39,3,1,2014-12-30,0.3,4,365
5281530,Shared flat near kings cross ,26991403,JiaYi,,Camden,51.52563761964859,-0.1242711883807742,Private room,55,5,0,,,1,232
291731,FREE WIFI Double room in SW London,1254028,Matt,,Lambeth,51.430267836477675,-0.12881406026060324,Private room,29,2,0,,,2,159
4656696,Massive Double Room in Brick Lane,24101353,Simon,,Tower Hamlets,51.526279002678045,-0.06864118871717023,Private room,60,2,0,,,1,107
874646,The Charlie Chaplin Bar and Hostel2,3093081,Craig,,Southwark,51.492953824225964,-0.09140176944276819,Shared room,15,1,42,2015-02-27,2.1,3,311
3874204,CENTRAL LONDON CLOSE BRITISH MUSEUM,10347130,Antonio,,Camden,51.521787899629366,-0.11198424688493891,Entire home/apt,140,1,32,2015-03-16,4.7,3,304
3269783,Perfect flat near Victoria Station,16533819,Michaela,,Westminster,51.48790043652483,-0.14033038233155262,Entire home/apt,90,3,4,2014-12-27,0.4,1,0
1447793,Lovely London flat in Little Venice,5405942,Tine,,Westminster,51.52612087617241,-0.18886513667569968,Entire home/apt,106,3,4,2015-01-12,0.5,1,0
1389686,Great one bed flat in Covent Garden,2517124,Trudy,,Camden,51.51597740966451,-0.12320248676385893,Entire home/apt,130,3,25,2015-01-12,1.3,1,320
3842781,2 bed home Kings Cross St Pancras ,17541021,Dan,,Camden,51.528836329053775,-0.12248000943754335,Entire home/apt,139,1,46,2015-04-03,7.6,4,24
3924529,Double room available for 2weeks of,20330629,Julien,,Camden,51.52771271950189,-0.14427456398950028,Private room,45,1,0,,,1,204
1436172,Cosy Dble in Kings Cross Houseshare,7716401,Paul,,Camden,51.52924112586281,-0.1255254994523374,Private room,74,1,122,2015-03-27,6.4,4,272
4168057,Bright double bedroom in Camden,16134683,Larry,,Camden,51.53550773068067,-0.13455621271770693,Private room,49,1,13,2015-03-23,2.2,2,350
4223164,Central London - Zone 1!,8644280,Sam,,Camden,51.52820825147125,-0.1422938770726709,Private room,79,1,3,2014-11-15,0.5,2,365
1301149,West End/City/Kings Cross/Islington,1811057,Emma,,Camden,51.522592686528554,-0.11021575528937426,Entire home/apt,129,2,13,2015-02-15,0.7,1,28
34825,"Zone 1, Dbl Room, Central London",150078,Michael,,Camden,51.52513129367496,-0.11749230827602526,Private room,45,1,90,2015-03-14,1.6,1,209
4445778,"Room 1: Double Room, King's Cross",8581388,Zaeem,,Camden,51.52754865339665,-0.11896684246164972,Private room,38,1,34,2015-04-06,6.5,11,288
1918351,Large 5* Room in Beautiful House,8177923,Tom,,Camden,51.54928760286144,-0.1525504393752308,Private room,59,1,55,2015-03-23,3.3,1,58
3859305,"21st floor flat, primrose hill",19818372,Molly,,Camden,51.544191012525204,-0.164787644311745,Entire home/apt,130,4,1,2015-01-02,0.3,1,221
1076223,Stylish home with class. Come see.,427462,Simon,,Camden,51.51611518527528,-0.12252680061146329,Entire home/apt,185,10,1,2013-07-27,0.0,1,365
3456144,Top floor flat in Hampstead,17417518,Tim,,Camden,51.5549310181053,-0.16481812037195084,Entire home/apt,89,3,12,2015-02-24,1.5,1,295
1890915,Primrose Hill Loft Space,9830825,Shirley,,Camden,51.54019292853294,-0.15291177561729438,Private room,85,1,2,2014-10-12,0.3,1,365
3335143,1 Bedroom Georgian Flat,5572312,Renuka,,Camden,51.521539129511396,-0.1195105910909323,Entire home/apt,105,4,3,2015-02-18,0.3,2,2
5148057,Stunning Modern Light Spacious flat,11008388,Hilary,,Camden,51.51843800067437,-0.12337628998365872,Entire home/apt,140,3,1,2015-02-15,0.6,1,57
2854341,Camden Cool! Seconds from the tube!,9568995,Lloyd,,Camden,51.54255867828853,-0.13863092040566724,Entire home/apt,120,1,29,2015-03-27,3.5,2,295
456200,Luxury stay in Soho / Covent Garden,1995157,Kenny,,Camden,51.51476508859132,-0.12816060554771247,Private room,99,2,140,2015-04-05,4.0,2,126
5712658,Kentish Town Gem - Garden Flat,10226813,Aaron,,Camden,51.547374629714064,-0.13605502364261962,Entire home/apt,99,2,0,,,1,308
3683164,(WS02) Two Bedroom near Oxford St.,1839548,Giovanni,,Camden,51.52041234342377,-0.13329172917458867,Entire home/apt,195,1,1,2014-08-20,0.1,24,298
5075297,Chic apartment in heart of London,26208141,Milton,,Camden,51.52073340540135,-0.13830578810967215,Entire home/apt,150,2,7,2015-04-01,4.3,1,168
4515103,Cosy room in the heart of London!,16894075,Sally Dennise,,Camden,51.52035112513722,-0.11522822099519253,Private room,60,2,4,2015-03-15,0.8,1,354
4134160,chancery lane double room in centre,20675794,Darron,,Camden,51.520243846659305,-0.11008243212201653,Private room,65,3,10,2015-03-27,2.0,1,296
348215,Gorgeous double at Camden Market,1621004,Gideon,,Camden,51.54267385374312,-0.14518553433275386,Private room,80,8,3,2013-07-01,0.1,2,364
3815343,Studio West Hampstead,7233530,Anan,,Camden,51.537845330283076,-0.19187387331605232,Entire home/apt,90,1,0,,,2,365
230890,Double room in spacious modern home,1207090,Andrew,,Camden,51.541420784902265,-0.19011060945936462,Private room,45,2,140,2015-03-28,3.3,1,315
1153446,Luxurious London Garden Apartment,6207198,Frances,,Camden,51.5380993874127,-0.15441598919163832,Entire home/apt,150,5,7,2014-06-25,0.4,1,347
3558879,Amazing apartment in Camden Town,17916138,Susana Elisa,,Camden,51.53620131218314,-0.14049635180772765,Entire home/apt,150,2,5,2015-03-15,0.8,3,279
3559425,EXCELLENT APARTMENT IN CAMDEN TOWN,17916138,Susana Elisa,,Camden,51.535062023508644,-0.13977967802352073,Entire home/apt,170,2,7,2015-03-17,1.3,3,308
2055370,Beautiful cozy and spacious studio,10526420,Diana,,Camden,51.54957539214931,-0.1829641026971364,Entire home/apt,100,5,0,,,1,365
3441253,Beautiful spacious Swiss Cottage,1797656,Ateeq,,Camden,51.55219582999368,-0.1793960558532509,Entire home/apt,150,2,2,2015-03-31,2,11,349
2799395,Park Life in the Big City,11599290,Andrew,,Camden,51.56442818245891,-0.1492837159106637,Entire home/apt,90,2,22,2015-04-05,2.1,1,316
1460303,Primrose Hill Apartment.,5722896,Hester,,Camden,51.538356683691255,-0.14917042594685054,Entire home/apt,120,2,2,2014-07-09,0.1,2,116
1406039,(Hidden gem) West Hampstead ,7586130,Rehia,,Camden,51.548518404547146,-0.19109222924073888,Private room,50,1,7,2014-11-07,0.4,1,356
643336,Double bed in Covent Garden / Soho,1995157,Kenny,,Camden,51.51301321147781,-0.12742195145223895,Private room,75,2,146,2015-03-30,4.6,2,124
4731503,Cosy double bedroom next to Camden ,7440604,Indre,,Camden,51.54471382784661,-0.15640459286891184,Private room,35,3,1,2014-12-31,0.3,1,99
5395135,Spacious en suite double bedroom ,7080450,Sonia,,Camden,51.54513631847707,-0.17327216858540112,Private room,55,1,4,2015-04-02,4,1,15
4682546,Room 4: Double Room In King's Cross,8581388,Zaeem,,Camden,51.527876007297095,-0.11738237818386422,Private room,36,1,17,2015-04-03,4.2,11,258
1572576,Penthouse Room & Terrace WC1 London,8360138,Assia,,Camden,51.518545691521396,-0.11200223100838261,Private room,100,2,21,2014-11-25,1.1,1,365
29837,"BIG,CLEAN,MODERN FLAT IN TRENDY NW3",128581,Camilla,,Camden,51.55092370837437,-0.16104381722185612,Entire home/apt,180,3,82,2015-03-09,2.0,1,180
2248955,Charming flat in great location..,11485949,George,,Camden,51.549990289719304,-0.1560440338932751,Entire home/apt,135,2,11,2015-04-06,1.5,1,168
1411163,Luxury 1 Bedroom Apartment  - Zone1,4340876,Ciara,,Camden,51.53684990050406,-0.12373366316769956,Entire home/apt,120,2,24,2015-03-02,1.2,1,151
3472428,Bright Third Floor Apartment,15706989,Richard,,Camden,51.53596739660841,-0.14082870256148544,Entire home/apt,89,4,7,2015-03-29,0.8,1,192
4772401,Beautiful 2-beds in Central London,22818653,Jonathan,,Camden,51.54802368270802,-0.1952185509042165,Entire home/apt,100,15,0,,,1,94
4462112,SALE! IN CAMDEN LARGE 2 BED ,1796536,Guneet,,Camden,51.54043961320346,-0.14448251710937152,Entire home/apt,160,3,5,2015-03-22,1.2,12,255
4515613,Luxury 1 Bed in Camden Canal Views!,1796536,Guneet,,Camden,51.540307010444124,-0.1480541674363204,Entire home/apt,99,3,1,2014-11-24,0.2,12,170
5292152,Amazing 1 bedroom flat Camden,10414765,Yoan,,Camden,51.54162475195942,-0.13908938481616573,Entire home/apt,85,1,0,,,1,295
3439295,Spacious 2bed Swiss Cottage Zone 1,1797656,Ateeq,,Camden,51.55271274170872,-0.17996799249646486,Entire home/apt,115,2,3,2015-03-22,0.6,11,295
3369213,1 BR - Spacious flat Swiss Cottage,1797656,Ateeq,,Camden,51.55110991827148,-0.17972198024863376,Entire home/apt,110,2,3,2015-02-01,0.7,11,328
3559280,Great two bed apartment in Camden ,17916138,Susana Elisa,,Camden,51.53683445284781,-0.13863200726093167,Entire home/apt,150,2,3,2015-01-18,0.7,3,325
529070,Self-catering room in Belsize Park,2599290,Chris,,Camden,51.54744354161023,-0.1649013942406305,Private room,68,2,5,2014-12-20,0.7,1,341
4375960,King's Cross St Pancras/Camden flat,20554038,Daniel,,Camden,51.53604275346169,-0.13403265921708368,Entire home/apt,105,1,16,2015-04-02,3.3,1,41
706267,"Dalston, Hackney, 1 bedroom flat",1475338,Christian,,Hackney,51.55173782649495,-0.07541905866422553,Entire home/apt,80,5,17,2015-01-05,0.6,1,327
41645,"LON1- Large 2BR, central, modern ",181902,Jose,,Camden,51.5266760503439,-0.1381901694545556,Entire home/apt,199,4,14,2015-03-23,1.7,1,298
4864107,"London, near Oxford St",3408742,Andrew,,Camden,51.52005878824236,-0.1370093682565877,Private room,75,1,0,,,1,82
3662161,Spacious double room in Belsize Pk,17704623,Devan,,Camden,51.55179340942128,-0.1632285629859765,Private room,60,1,0,,,1,234
4098297,Cosy and Central studio flat ,20651107,Jennifer,,Camden,51.53577866421366,-0.14115915014731795,Entire home/apt,115,2,8,2015-03-30,1.2,1,358
4682623,Cheery Primrose Hill Flat,1319730,Jake,,Camden,51.53737200832614,-0.1592519225590564,Entire home/apt,100,3,0,,,1,105
4133774,"Lovely dble, private bthrm, parking",21408724,Alex,,Camden,51.55275531092293,-0.15966445042652191,Private room,67,1,3,2015-03-16,1.4,1,294
3082415,"Bright, comfy pad in great location",15374226,Ariane,,Camden,51.54614393848409,-0.18430997907463134,Entire home/apt,85,3,3,2014-11-12,0.3,1,365
5600129,"""Manuel"" apartment, 2B, free wifi",922398,Petra,,Camden,51.53871784054978,-0.13690085183103842,Entire home/apt,350,2,0,,,106,340
4215087,Large 1-bed Flat in West Hampstead ,12368102,David,,Camden,51.543189377417164,-0.19136562657173614,Entire home/apt,75,3,2,2014-11-10,0.4,1,114
3683558,(WS01) Two Bedroom near Oxford St.,1839548,Giovanni,,Camden,51.52037546828476,-0.13345929822569771,Entire home/apt,185,1,6,2015-03-14,0.9,24,308
3755518,"Bloomsbury Square, Covent Garden",9066630,Toby,,Camden,51.51876994289407,-0.12417130190089266,Entire home/apt,140,7,3,2014-12-21,0.5,16,288
3781129,Stunning designer apartment ,8615662,Kate,,Camden,51.54809129156139,-0.19910825540475652,Entire home/apt,130,2,30,2015-04-02,4.4,1,71
3365568,"Beautiful flat, Belsize Road",16982359,Ilyas,,Camden,51.541567500945234,-0.18638947597445243,Private room,59,1,1,2014-06-30,0.1,1,266
475700,Camden Town Pensione Central London,2358441,Jane,,Camden,51.539004013379945,-0.1392333834283,Private room,95,3,3,2014-10-25,0.2,1,365
1060899,1BD apartment in heart of London W1,3569660,Rajesh,,Camden,51.5224802556841,-0.137576537644794,Entire home/apt,100,1,0,,,1,350
